Index,Source,Species,Tissue,Batch,FragPipe_result,Contaminant,Protein,Protein ID,Entry Name,Gene,Length,Is Decoy,Is Contaminant,Organism,Protein Description,Protein Existence,Coverage,Protein Probability,Top Peptide Probability,Protein Qvalue,Total Peptides,Unique Peptides,Razor Peptides,Total Spectral Count,Unique Spectral Count,Razor Spectral Count,Total Intensity,Unique Intensity,Razor Intensity,Razor Assigned Modifications,Razor Observed Modifications,Indistinguishable Proteins
1843,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0632500LC.1,TraesCS4A03G0632500LC.1,TraesCS4A03G0632500LC.1,,84,False,False,,TraesCS4A03G0632500LC.1,,23.81,0.0,0.1098,0.00768245838668,1,1,1,1,1,1,0,0,0,15C(57.0214),,
1844,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0688000LC.1,TraesCS4A03G0688000LC.1,TraesCS4A03G0688000LC.1,,125,False,False,,TraesCS4A03G0688000LC.1,,16.0,0.0,0.2097,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1845,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0696200.1,TraesCS4A03G0696200.1,TraesCS4A03G0696200.1,,1217,False,False,,TraesCS4A03G0696200.1,,1.31,0.0,0.1002,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS4B03G0099300.1, TraesCS4D03G0081900.1"
1846,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0725700.1,TraesCS4A03G0725700.1,TraesCS4A03G0725700.1,,735,False,False,,TraesCS4A03G0725700.1,,0.95,0.0,0.0622,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS4D03G0047800.1, TraesCS4D03G0047800.2"
1847,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0729600.1,TraesCS4A03G0729600.1,TraesCS4A03G0729600.1,,460,False,False,,TraesCS4A03G0729600.1,,2.17,0.0,0.1021,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS4D03G0042700.1, TraesCS4D03G0042700.2"
1848,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0738800.1,TraesCS4A03G0738800.1,TraesCS4A03G0738800.1,,2619,False,False,,TraesCS4A03G0738800.1,,0.31,0.0,0.1887,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS4B03G0053600.1, TraesCS4B03G0053600.2, TraesCS4D03G0036600.1, TraesCS4D03G0036600.2, TraesCS4D03G0036600.3, TraesCS4D03G0036600.4"
1849,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0768800LC.1,TraesCS4A03G0768800LC.1,TraesCS4A03G0768800LC.1,,249,False,False,,TraesCS4A03G0768800LC.1,,4.02,0.0,0.1313,0.00768245838668,1,1,1,2,2,2,0,0,0,,,
1850,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0792200LC.1,TraesCS4A03G0792200LC.1,TraesCS4A03G0792200LC.1,,430,False,False,,TraesCS4A03G0792200LC.1,,3.95,0.0,0.0772,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS5B03G1359800.1, TraesCS5D03G1205500.1"
1851,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0793600LC.1,TraesCS4A03G0793600LC.1,TraesCS4A03G0793600LC.1,,291,False,False,,TraesCS4A03G0793600LC.1,,2.41,0.0,0.0836,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1852,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0811800.1,TraesCS4A03G0811800.1,TraesCS4A03G0811800.1,,378,False,False,,TraesCS4A03G0811800.1,,2.38,0.0,0.0636,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1853,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0834600.1,TraesCS4A03G0834600.1,TraesCS4A03G0834600.1,,531,False,False,,TraesCS4A03G0834600.1,,2.45,0.0,0.1589,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS5B03G1307700.1, TraesCS5D03G1168300.1, TraesCS5D03G1168400.1"
1854,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0842100.1,TraesCS4A03G0842100.1,TraesCS4A03G0842100.1,,670,False,False,,TraesCS4A03G0842100.1,,2.24,0.0,0.0634,0.00768245838668,1,1,1,1,1,1,0,0,0,8C(57.0214),,
1855,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0853600LC.1,TraesCS4A03G0853600LC.1,TraesCS4A03G0853600LC.1,,162,False,False,,TraesCS4A03G0853600LC.1,,4.94,0.0,0.0535,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1856,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0863700.1,TraesCS4A03G0863700.1,TraesCS4A03G0863700.1,,800,False,False,,TraesCS4A03G0863700.1,,1.12,0.0,0.0566,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1857,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0864900.1,TraesCS4A03G0864900.1,TraesCS4A03G0864900.1,,677,False,False,,TraesCS4A03G0864900.1,,1.18,0.0,0.0576,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1858,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0865900LC.1,TraesCS4A03G0865900LC.1,TraesCS4A03G0865900LC.1,,307,False,False,,TraesCS4A03G0865900LC.1,,3.26,0.0,0.111,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1859,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0878700.1,TraesCS4A03G0878700.1,TraesCS4A03G0878700.1,,245,False,False,,TraesCS4A03G0878700.1,,2.86,0.0,0.0589,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS4A03G0878700.2, TraesCS4A03G0878700.3, TraesCS5B03G1255000.1, TraesCS5B03G1255000.2, TraesCS5D03G1127400.1"
1860,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0899800.1,TraesCS4A03G0899800.1,TraesCS4A03G0899800.1,,383,False,False,,TraesCS4A03G0899800.1,,2.87,0.0,0.1838,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS5B03G1235600.1, TraesCS5D03G1111200.1"
1861,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0944000LC.1,TraesCS4A03G0944000LC.1,TraesCS4A03G0944000LC.1,,419,False,False,,TraesCS4A03G0944000LC.1,,7.4,0.0,0.1361,0.00768245838668,1,1,1,1,1,1,0,0,0,26M(15.9949),,
1862,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0957100LC.1,TraesCS4A03G0957100LC.1,TraesCS4A03G0957100LC.1,,126,False,False,,TraesCS4A03G0957100LC.1,,8.73,0.0,0.0825,0.00768245838668,1,0,1,1,0,1,0,0,0,7M(15.9949),,
1863,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0969400LC.1,TraesCS4A03G0969400LC.1,TraesCS4A03G0969400LC.1,,279,False,False,,TraesCS4A03G0969400LC.1,,10.39,0.0,0.0872,0.00768245838668,1,1,1,1,1,1,0,0,0,"22M(15.9949), 2M(15.9949)",,
1864,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G1024600.1,TraesCS4A03G1024600.1,TraesCS4A03G1024600.1,,558,False,False,,TraesCS4A03G1024600.1,,1.43,0.0,0.0651,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS4B03G0822000.1, TraesCS4B03G0822000.2, TraesCS4D03G0733500.1"
1865,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G1074200.2,TraesCS4A03G1074200.2,TraesCS4A03G1074200.2,,352,False,False,,TraesCS4A03G1074200.2,,5.11,0.0,0.0656,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS7D03G0117000.1
1866,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G1089300LC.1,TraesCS4A03G1089300LC.1,TraesCS4A03G1089300LC.1,,284,False,False,,TraesCS4A03G1089300LC.1,,2.46,0.0,0.1466,0.00768245838668,1,0,1,1,0,1,0,0,0,,,
1867,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G1107500LC.1,TraesCS4A03G1107500LC.1,TraesCS4A03G1107500LC.1,,109,False,False,,TraesCS4A03G1107500LC.1,,10.09,0.0,0.0716,0.00768245838668,1,1,1,1,1,1,0,0,0,9C(57.0214),,
1868,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G1138500.1,TraesCS4A03G1138500.1,TraesCS4A03G1138500.1,,243,False,False,,TraesCS4A03G1138500.1,,4.94,0.0,0.0622,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS7A03G0072700.1
1869,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G1163700LC.1,TraesCS4A03G1163700LC.1,TraesCS4A03G1163700LC.1,,191,False,False,,TraesCS4A03G1163700LC.1,,4.71,0.0,0.0947,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1870,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G1163900LC.1,TraesCS4A03G1163900LC.1,TraesCS4A03G1163900LC.1,,287,False,False,,TraesCS4A03G1163900LC.1,,3.83,0.0,0.0,0.00768245838668,1,0,1,1,0,1,0,0,0,,,
1871,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G1198000.1,TraesCS4A03G1198000.1,TraesCS4A03G1198000.1,,276,False,False,,TraesCS4A03G1198000.1,,4.35,0.0,0.0546,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS7A03G0036700.2
1872,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G1205300.1,TraesCS4A03G1205300.1,TraesCS4A03G1205300.1,,1251,False,False,,TraesCS4A03G1205300.1,,0.96,0.0,0.0545,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1873,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G1238400LC.1,TraesCS4A03G1238400LC.1,TraesCS4A03G1238400LC.1,,653,False,False,,TraesCS4A03G1238400LC.1,,1.84,0.0,0.0706,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1874,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G1245900LC.1,TraesCS4A03G1245900LC.1,TraesCS4A03G1245900LC.1,,125,False,False,,TraesCS4A03G1245900LC.1,,8.0,0.0,0.2465,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1875,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0045600LC.1,TraesCS4B03G0045600LC.1,TraesCS4B03G0045600LC.1,,163,False,False,,TraesCS4B03G0045600LC.1,,9.2,0.0,0.0951,0.00768245838668,1,1,1,2,2,2,0,0,0,6M(15.9949),,
1876,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0056300LC.1,TraesCS4B03G0056300LC.1,TraesCS4B03G0056300LC.1,,265,False,False,,TraesCS4B03G0056300LC.1,,3.02,0.0,0.0611,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1877,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0061600.1,TraesCS4B03G0061600.1,TraesCS4B03G0061600.1,,274,False,False,,TraesCS4B03G0061600.1,,2.92,0.0,0.1933,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS4D03G0041000.1
1878,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0078800.1,TraesCS4B03G0078800.1,TraesCS4B03G0078800.1,,226,False,False,,TraesCS4B03G0078800.1,,6.64,0.0,0.2487,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS4D03G0056300.1
1879,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0133300.1,TraesCS4B03G0133300.1,TraesCS4B03G0133300.1,,453,False,False,,TraesCS4B03G0133300.1,,4.19,0.0,0.1669,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1880,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0135800.1,TraesCS4B03G0135800.1,TraesCS4B03G0135800.1,,364,False,False,,TraesCS4B03G0135800.1,,3.57,0.0,0.2022,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS4D03G0114900.1
1881,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0141100LC.1,TraesCS4B03G0141100LC.1,TraesCS4B03G0141100LC.1,,218,False,False,,TraesCS4B03G0141100LC.1,,11.47,0.0,0.1088,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1882,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0187800.1,TraesCS4B03G0187800.1,TraesCS4B03G0187800.1,,753,False,False,,TraesCS4B03G0187800.1,,1.73,0.0,0.1615,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1883,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0196400.1,TraesCS4B03G0196400.1,TraesCS4B03G0196400.1,,604,False,False,,TraesCS4B03G0196400.1,,2.48,0.0,0.1095,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS4D03G0162200.1
1884,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0231000.1,TraesCS4B03G0231000.1,TraesCS4B03G0231000.1,,677,False,False,,TraesCS4B03G0231000.1,,2.81,0.0,0.0997,0.00768245838668,1,1,1,1,1,1,0,0,0,8M(15.9949),,
1885,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0240100.1,TraesCS4B03G0240100.1,TraesCS4B03G0240100.1,,491,False,False,,TraesCS4B03G0240100.1,,2.65,0.0,0.3377,0.00768245838668,1,0,1,1,0,1,0,0,0,"5C(57.0214), 8C(57.0214)",,TraesCS4D03G0203100.1
1886,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0270600LC.1,TraesCS4B03G0270600LC.1,TraesCS4B03G0270600LC.1,,324,False,False,,TraesCS4B03G0270600LC.1,,3.4,0.0,0.1277,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS4D03G0230900.1
1887,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0310200.1,TraesCS4B03G0310200.1,TraesCS4B03G0310200.1,,548,False,False,,TraesCS4B03G0310200.1,,2.55,0.0,0.3068,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1888,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0386300LC.1,TraesCS4B03G0386300LC.1,TraesCS4B03G0386300LC.1,,107,False,False,,TraesCS4B03G0386300LC.1,,15.89,0.0,0.2817,0.00768245838668,1,1,1,1,1,1,0,0,0,8C(57.0214),,
1889,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0438600LC.1,TraesCS4B03G0438600LC.1,TraesCS4B03G0438600LC.1,,936,False,False,,TraesCS4B03G0438600LC.1,,3.21,0.0,0.1451,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1890,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0441700LC.1,TraesCS4B03G0441700LC.1,TraesCS4B03G0441700LC.1,,266,False,False,,TraesCS4B03G0441700LC.1,,3.38,0.0,0.1078,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1891,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0448600.1,TraesCS4B03G0448600.1,TraesCS4B03G0448600.1,,240,False,False,,TraesCS4B03G0448600.1,,7.08,0.0,0.0782,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1892,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0456300LC.1,TraesCS4B03G0456300LC.1,TraesCS4B03G0456300LC.1,,837,False,False,,TraesCS4B03G0456300LC.1,,2.15,0.0,0.0856,0.00768245838668,1,0,1,1,0,1,0,0,0,13C(57.0214),,TraesCS4B03G0456500LC.1
1893,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0481000LC.1,TraesCS4B03G0481000LC.1,TraesCS4B03G0481000LC.1,,718,False,False,,TraesCS4B03G0481000LC.1,,1.67,0.0,0.0541,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1894,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0520400.1,TraesCS4B03G0520400.1,TraesCS4B03G0520400.1,,257,False,False,,TraesCS4B03G0520400.1,,6.61,0.0,0.286,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS4D03G0459100.1
1895,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0557500.1,TraesCS4B03G0557500.1,TraesCS4B03G0557500.1,,252,False,False,,TraesCS4B03G0557500.1,,5.95,0.0,0.2113,0.00768245838668,1,1,1,1,1,1,0,0,0,9M(15.9949),,
1896,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0557700LC.1,TraesCS4B03G0557700LC.1,TraesCS4B03G0557700LC.1,,144,False,False,,TraesCS4B03G0557700LC.1,,6.25,0.0,0.1243,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1897,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0558900.1,TraesCS4B03G0558900.1,TraesCS4B03G0558900.1,,227,False,False,,TraesCS4B03G0558900.1,,5.29,0.0,0.1121,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS4D03G0493900.1
1898,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0560200LC.1,TraesCS4B03G0560200LC.1,TraesCS4B03G0560200LC.1,,831,False,False,,TraesCS4B03G0560200LC.1,,1.08,0.0,0.1937,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1899,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0602700LC.1,TraesCS4B03G0602700LC.1,TraesCS4B03G0602700LC.1,,224,False,False,,TraesCS4B03G0602700LC.1,,4.91,0.0,0.1455,0.00768245838668,1,1,1,1,1,1,0,0,0,N-term(42.0106),,
1900,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0723100.1,TraesCS4B03G0723100.1,TraesCS4B03G0723100.1,,364,False,False,,TraesCS4B03G0723100.1,,2.75,0.0,0.061,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1901,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0727800.1,TraesCS4B03G0727800.1,TraesCS4B03G0727800.1,,767,False,False,,TraesCS4B03G0727800.1,,1.69,0.0,0.1456,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS4B03G0727800.2, TraesCS4B03G0727800.3, TraesCS4B03G0727800.4, TraesCS4B03G0727800.5, TraesCS4D03G0647100.1, TraesCS4D03G0647100.2, TraesCS4D03G0647100.3, TraesCS4D03G0647100.4, TraesCS4D03G0647100.5"
1902,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0745000LC.1,TraesCS4B03G0745000LC.1,TraesCS4B03G0745000LC.1,,132,False,False,,TraesCS4B03G0745000LC.1,,6.82,0.0,0.0795,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1903,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0828800LC.1,TraesCS4B03G0828800LC.1,TraesCS4B03G0828800LC.1,,137,False,False,,TraesCS4B03G0828800LC.1,,13.14,0.0,0.0755,0.00768245838668,1,1,1,1,1,1,0,0,0,14M(15.9949),,
1904,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0843000.1,TraesCS4B03G0843000.1,TraesCS4B03G0843000.1,,99,False,False,,TraesCS4B03G0843000.1,,8.08,0.0,0.1354,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS4D03G0751700.1
1905,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0877300LC.1,TraesCS4B03G0877300LC.1,TraesCS4B03G0877300LC.1,,243,False,False,,TraesCS4B03G0877300LC.1,,4.94,0.0,0.0638,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1906,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0904100.1,TraesCS4B03G0904100.1,TraesCS4B03G0904100.1,,443,False,False,,TraesCS4B03G0904100.1,,1.81,0.0,0.0505,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1907,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0906500.1,TraesCS4B03G0906500.1,TraesCS4B03G0906500.1,,1120,False,False,,TraesCS4B03G0906500.1,,1.07,0.0,0.22,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS4B03G0906500.2, TraesCS4D03G0797700.1, TraesCS5A03G1210000.1, TraesCS5A03G1210000.2"
1908,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0917900.1,TraesCS4B03G0917900.1,TraesCS4B03G0917900.1,,646,False,False,,TraesCS4B03G0917900.1,,1.39,0.0,0.2089,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS4B03G0917900.2, TraesCS4D03G0805900.1, TraesCS4D03G0805900.2"
1909,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0920400.1,TraesCS4B03G0920400.1,TraesCS4B03G0920400.1,,275,False,False,,TraesCS4B03G0920400.1,,2.91,0.0,0.069,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS4B03G0920400.2, TraesCS5A03G1154500.1"
1910,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0920400.3,TraesCS4B03G0920400.3,TraesCS4B03G0920400.3,,352,False,False,,TraesCS4B03G0920400.3,,8.24,0.0,0.0818,0.00768245838668,2,0,1,2,0,1,0,0,0,7M(15.9949),,TraesCS4B03G0920400.4
1911,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0931900LC.1,TraesCS4B03G0931900LC.1,TraesCS4B03G0931900LC.1,,273,False,False,,TraesCS4B03G0931900LC.1,,3.3,0.0,0.0556,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS4D03G0816600.1
1912,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0957000.1,TraesCS4B03G0957000.1,TraesCS4B03G0957000.1,,385,False,False,,TraesCS4B03G0957000.1,,3.9,0.0,0.1214,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS4B03G0957000.2, TraesCS5B03G0101900.1, TraesCS6B03G0304200.1, TraesCS6D03G0174100.1, TraesCS6D03G0174100.2"
1913,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0997400.1,TraesCS4B03G0997400.1,TraesCS4B03G0997400.1,,570,False,False,,TraesCS4B03G0997400.1,,1.75,0.0,0.2458,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1914,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0257800.1,TraesCS4D03G0257800.1,TraesCS4D03G0257800.1,,414,False,False,,TraesCS4D03G0257800.1,,3.38,0.0,0.0852,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1915,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0306900LC.1,TraesCS4D03G0306900LC.1,TraesCS4D03G0306900LC.1,,123,False,False,,TraesCS4D03G0306900LC.1,,11.38,0.0,0.0713,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1916,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0316800LC.1,TraesCS4D03G0316800LC.1,TraesCS4D03G0316800LC.1,,392,False,False,,TraesCS4D03G0316800LC.1,,2.55,0.0,0.072,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1917,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0357700.1,TraesCS4D03G0357700.1,TraesCS4D03G0357700.1,,180,False,False,,TraesCS4D03G0357700.1,,5.0,0.0,0.0923,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS4D03G0357700.2, TraesCS4D03G0357700.3"
1918,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0373100LC.1,TraesCS4D03G0373100LC.1,TraesCS4D03G0373100LC.1,,263,False,False,,TraesCS4D03G0373100LC.1,,7.98,0.0,0.0766,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1919,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0388700LC.1,TraesCS4D03G0388700LC.1,TraesCS4D03G0388700LC.1,,625,False,False,,TraesCS4D03G0388700LC.1,,1.44,0.0,0.0604,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1920,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0420800LC.1,TraesCS4D03G0420800LC.1,TraesCS4D03G0420800LC.1,,113,False,False,,TraesCS4D03G0420800LC.1,,8.85,0.0,0.2465,0.00768245838668,1,1,1,1,1,1,0,0,0,8M(15.9949),,
1921,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0460400.1,TraesCS4D03G0460400.1,TraesCS4D03G0460400.1,,677,False,False,,TraesCS4D03G0460400.1,,1.03,0.0,0.0,0.00768245838668,1,0,1,1,0,1,0,0,0,,,decoy_167510
1922,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0478100LC.1,TraesCS4D03G0478100LC.1,TraesCS4D03G0478100LC.1,,151,False,False,,TraesCS4D03G0478100LC.1,,7.28,0.0,0.0684,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1923,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0514200LC.1,TraesCS4D03G0514200LC.1,TraesCS4D03G0514200LC.1,,223,False,False,,TraesCS4D03G0514200LC.1,,4.04,0.0,0.0781,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1924,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0525300LC.1,TraesCS4D03G0525300LC.1,TraesCS4D03G0525300LC.1,,95,False,False,,TraesCS4D03G0525300LC.1,,15.79,0.0,0.0515,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1925,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0541100LC.1,TraesCS4D03G0541100LC.1,TraesCS4D03G0541100LC.1,,147,False,False,,TraesCS4D03G0541100LC.1,,6.12,0.0,0.2718,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS7D03G0457900LC.1
1926,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0619400LC.1,TraesCS4D03G0619400LC.1,TraesCS4D03G0619400LC.1,,2382,False,False,,TraesCS4D03G0619400LC.1,,0.42,0.0,0.3444,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1927,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0641600.1,TraesCS4D03G0641600.1,TraesCS4D03G0641600.1,,374,False,False,,TraesCS4D03G0641600.1,,2.14,0.0,0.2237,0.00768245838668,1,1,1,1,1,1,0,0,0,5M(15.9949),,
1928,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0653500LC.1,TraesCS4D03G0653500LC.1,TraesCS4D03G0653500LC.1,,145,False,False,,TraesCS4D03G0653500LC.1,,6.21,0.0,0.082,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1929,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0671900.1,TraesCS4D03G0671900.1,TraesCS4D03G0671900.1,,1279,False,False,,TraesCS4D03G0671900.1,,1.17,0.0,0.0535,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS4D03G0672000.1, TraesCS4D03G0672000.2"
1930,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0673100LC.1,TraesCS4D03G0673100LC.1,TraesCS4D03G0673100LC.1,,1586,False,False,,TraesCS4D03G0673100LC.1,,0.76,0.0,0.0548,0.00768245838668,1,0,1,1,0,1,0,0,0,,,
1931,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0716700.1,TraesCS4D03G0716700.1,TraesCS4D03G0716700.1,,279,False,False,,TraesCS4D03G0716700.1,,2.87,0.0,0.0795,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
